 CDTJune/30/2021 17:01:19:350,resultant_acc:1.01
 CDTJune/30/2021 17:01:19:414,xyz_acc:0.084 0.107 -0.997
 CDTJune/30/2021 17:01:19:417,resultant_acc:1.006
 CDTJune/30/2021 17:01:19:472,xyz_acc:0.085 0.107 -0.991
 CDTJune/30/2021 17:01:19:500,resultant_acc:1.0
 CDTJune/30/2021 17:01:19:590,xyz_acc:0.086 0.112 -0.998
 CDTJune/30/2021 17:01:19:618,resultant_acc:1.008
 CDTJune/30/2021 17:01:19:681,xyz_acc:0.086 0.107 -0.992
 CDTJune/30/2021 17:01:19:710,resultant_acc:1.001
 CDTJune/30/2021 17:01:19:770,xyz_acc:0.085 0.106 -0.995
 CDTJune/30/2021 17:01:19:834,resultant_acc:1.004
 CDTJune/30/2021 17:01:19:890,xyz_acc:0.084 0.109 -0.993
 CDTJune/30/2021 17:01:19:918,resultant_acc:1.002
 CDTJune/30/2021 17:01:19:981,xyz_acc:0.084 0.115 -0.994
 CDTJune/30/2021 17:01:19:14,resultant_acc:1.004
 CDTJune/30/2021 17:01:20:70,xyz_acc:0.083 0.108 -0.994
 CDTJune/30/2021 17:01:20:101,resultant_acc:1.003
 CDTJune/30/2021 17:01:20:251,xyz_acc:0.081 0.107 -0.989
 CDTJune/30/2021 17:01:20:254,resultant_acc:0.998
 CDTJune/30/2021 17:01:20:313,xyz_acc:0.087 0.107 -0.996
 CDTJune/30/2021 17:01:20:316,resultant_acc:1.006
 CDTJune/30/2021 17:01:20:401,xyz_acc:0.085 0.109 -0.997
 CDTJune/30/2021 17:01:20:428,resultant_acc:1.007
 CDTJune/30/2021 17:01:20:490,xyz_acc:0.082 0.11 -0.994
 CDTJune/30/2021 17:01:20:551,resultant_acc:1.003
 CDTJune/30/2021 17:01:20:613,xyz_acc:0.085 0.113 -1.001
 CDTJune/30/2021 17:01:20:616,resultant_acc:1.011
 CDTJune/30/2021 17:01:20:671,xyz_acc:0.085 0.108 -0.995
 CDTJune/30/2021 17:01:20:730,resultant_acc:1.004
 CDTJune/30/2021 17:01:20:792,xyz_acc:0.086 0.102 -0.991
 CDTJune/30/2021 17:01:20:818,resultant_acc:1.0
 CDTJune/30/2021 17:01:20:880,xyz_acc:0.088 0.106 -0.993
 CDTJune/30/2021 17:01:20:911,resultant_acc:1.003
 CDTJune/30/2021 17:01:20:970,xyz_acc:0.082 0.106 -0.992
 CDTJune/30/2021 17:01:20:32,resultant_acc:1.001
 CDTJune/30/2021 17:01:21:90,xyz_acc:0.088 0.108 -0.997
 CDTJune/30/2021 17:01:21:152,resultant_acc:1.007
 CDTJune/30/2021 17:01:21:214,xyz_acc:0.086 0.112 -0.997
 CDTJune/30/2021 17:01:21:217,resultant_acc:1.007
 CDTJune/30/2021 17:01:21:271,xyz_acc:0.085 0.117 -0.995
 CDTJune/30/2021 17:01:21:300,resultant_acc:1.005
 CDTJune/30/2021 17:01:21:390,xyz_acc:0.085 0.108 -0.988
 CDTJune/30/2021 17:01:21:419,resultant_acc:0.998
 CDTJune/30/2021 17:01:21:480,xyz_acc:0.084 0.109 -0.987
 CDTJune/30/2021 17:01:21:513,resultant_acc:0.997
 CDTJune/30/2021 17:01:21:570,xyz_acc:0.088 0.117 -1.002
 CDTJune/30/2021 17:01:21:602,resultant_acc:1.013
 CDTJune/30/2021 17:01:21:661,xyz_acc:0.089 0.109 -0.996
 CDTJune/30/2021 17:01:21:690,resultant_acc:1.006
 CDTJune/30/2021 17:01:21:750,xyz_acc:0.086 0.112 -0.993
 CDTJune/30/2021 17:01:21:807,resultant_acc:1.003
 CDTJune/30/2021 17:01:21:870,xyz_acc:0.088 0.109 -0.992
 CDTJune/30/2021 17:01:21:902,resultant_acc:1.002
 CDTJune/30/2021 17:01:21:990,xyz_acc:0.085 0.107 -0.988
 CDTJune/30/2021 17:01:21:18,resultant_acc:0.997
 CDTJune/30/2021 17:01:22:80,xyz_acc:0.087 0.116 -0.998
 CDTJune/30/2021 17:01:22:169,resultant_acc:1.008
 CDTJune/30/2021 17:01:22:235,xyz_acc:0.087 0.112 -0.997
 CDTJune/30/2021 17:01:22:238,resultant_acc:1.007
 CDTJune/30/2021 17:01:22:293,xyz_acc:0.085 0.117 -0.996
 CDTJune/30/2021 17:01:22:350,resultant_acc:1.006
 CDTJune/30/2021 17:01:22:416,xyz_acc:0.086 0.115 -0.995
 CDTJune/30/2021 17:01:22:418,resultant_acc:1.005
 CDTJune/30/2021 17:01:22:471,xyz_acc:0.085 0.113 -0.993
 CDTJune/30/2021 17:01:22:500,resultant_acc:1.003
 CDTJune/30/2021 17:01:22:561,xyz_acc:0.085 0.116 -0.994
 CDTJune/30/2021 17:01:22:591,resultant_acc:1.004
 CDTJune/30/2021 17:01:22:652,xyz_acc:0.09 0.119 -0.996
 CDTJune/30/2021 17:01:22:680,resultant_acc:1.007
 CDTJune/30/2021 17:01:22:770,xyz_acc:0.09 0.122 -1.003
 CDTJune/30/2021 17:01:22:798,resultant_acc:1.014
 CDTJune/30/2021 17:01:22:860,xyz_acc:0.087 0.115 -0.992
 CDTJune/30/2021 17:01:22:922,resultant_acc:1.002
 CDTJune/30/2021 17:01:22:981,xyz_acc:0.086 0.128 -0.997
 CDTJune/30/2021 17:01:22:40,resultant_acc:1.009
 CDTJune/30/2021 17:01:23:102,heart_rate:63.0
 CDTJune/30/2021 17:01:23:105,xyz_acc:0.088 0.12 -0.999
 CDTJune/30/2021 17:01:23:107,resultant_acc:1.01
 CDTJune/30/2021 17:01:23:160,xyz_acc:0.088 0.115 -0.986
 CDTJune/30/2021 17:01:23:220,resultant_acc:0.997
 CDTJune/30/2021 17:01:23:283,xyz_acc:0.092 0.118 -0.985
 CDTJune/30/2021 17:01:23:340,resultant_acc:0.996
 CDTJune/30/2021 17:01:23:406,xyz_acc:0.089 0.115 -0.992
 CDTJune/30/2021 17:01:23:409,resultant_acc:1.003
 CDTJune/30/2021 17:01:23:460,xyz_acc:0.089 0.121 -0.995
 CDTJune/30/2021 17:01:23:521,resultant_acc:1.006
 CDTJune/30/2021 17:01:23:581,xyz_acc:0.089 0.121 -0.995
 CDTJune/30/2021 17:01:23:640,resultant_acc:1.006
 CDTJune/30/2021 17:01:23:705,xyz_acc:0.089 0.117 -0.99
 CDTJune/30/2021 17:01:23:708,resultant_acc:1.001
 CDTJune/30/2021 17:01:23:791,xyz_acc:0.085 0.116 -0.995
 CDTJune/30/2021 17:01:23:850,resultant_acc:1.005
 CDTJune/30/2021 17:01:23:941,xyz_acc:0.091 0.126 -0.992
 CDTJune/30/2021 17:01:23:944,resultant_acc:1.004
 CDTJune/30/2021 17:01:23:3,xyz_acc:0.09 0.121 -0.997
 CDTJune/30/2021 17:01:23:6,resultant_acc:1.008
 CDTJune/30/2021 17:01:24:62,xyz_acc:0.088 0.119 -0.994
 CDTJune/30/2021 17:01:24:120,resultant_acc:1.005
 CDTJune/30/2021 17:01:24:181,xyz_acc:0.087 0.119 -0.992
 CDTJune/30/2021 17:01:24:244,resultant_acc:1.003
 CDTJune/30/2021 17:01:24:310,xyz_acc:0.09 0.117 -0.993
 CDTJune/30/2021 17:01:24:313,resultant_acc:1.004
 CDTJune/30/2021 17:01:24:360,xyz_acc:0.089 0.115 -0.992
 CDTJune/30/2021 17:01:24:420,resultant_acc:1.003
 CDTJune/30/2021 17:01:24:481,xyz_acc:0.09 0.117 -0.993
 CDTJune/30/2021 17:01:24:568,resultant_acc:1.004
 CDTJune/30/2021 17:01:24:634,xyz_acc:0.089 0.116 -0.991
 CDTJune/30/2021 17:01:24:637,resultant_acc:1.002
 CDTJune/30/2021 17:01:24:692,xyz_acc:0.089 0.116 -0.991
 CDTJune/30/2021 17:01:24:718,resultant_acc:1.002
 CDTJune/30/2021 17:01:24:780,xyz_acc:0.087 0.115 -0.991
 CDTJune/30/2021 17:01:24:813,resultant_acc:1.001
 CDTJune/30/2021 17:01:24:900,xyz_acc:0.088 0.119 -0.993
 CDTJune/30/2021 17:01:24:960,resultant_acc:1.004
 CDTJune/30/2021 17:01:24:26,xyz_acc:0.091 0.116 -0.993
 CDTJune/30/2021 17:01:24:28,resultant_acc:1.004
 CDTJune/30/2021 17:01:25:89,xyz_acc:0.09 0.12 -1.001
 CDTJune/30/2021 17:01:25:110,resultant_acc:1.012
 CDTJune/30/2021 17:01:25:171,xyz_acc:0.091 0.118 -0.989
 CDTJune/30/2021 17:01:25:230,resultant_acc:1.0
 CDTJune/30/2021 17:01:25:294,xyz_acc:0.089 0.119 -0.995
 CDTJune/30/2021 17:01:25:297,resultant_acc:1.006
 CDTJune/30/2021 17:01:25:380,xyz_acc:0.085 0.116 -0.993
 CDTJune/30/2021 17:01:25:410,resultant_acc:1.003
 CDTJune/30/2021 17:01:25:472,xyz_acc:0.09 0.117 -0.992
 CDTJune/30/2021 17:01:25:500,resultant_acc:1.003
 CDTJune/30/2021 17:01:25:560,xyz_acc:0.087 0.107 -0.992
 CDTJune/30/2021 17:01:25:620,resultant_acc:1.002
 CDTJune/30/2021 17:01:25:682,xyz_acc:0.087 0.106 -1.001
 CDTJune/30/2021 17:01:25:740,resultant_acc:1.01
 CDTJune/30/2021 17:01:25:804,xyz_acc:0.085 0.103 -0.99
 CDTJune/30/2021 17:01:25:807,resultant_acc:0.999
 CDTJune/30/2021 17:01:25:864,xyz_acc:0.079 0.103 -0.994
 CDTJune/30/2021 17:01:25:920,resultant_acc:1.002
 CDTJune/30/2021 17:01:25:11,xyz_acc:0.084 0.1 -0.998
 CDTJune/30/2021 17:01:26:70,resultant_acc:1.007
 CDTJune/30/2021 17:01:26:134,xyz_acc:0.083 0.1 -1.002
 CDTJune/30/2021 17:01:26:137,resultant_acc:1.01
 CDTJune/30/2021 17:01:26:190,xyz_acc:0.081 0.105 -0.995
 CDTJune/30/2021 17:01:26:248,resultant_acc:1.004
 CDTJune/30/2021 17:01:26:316,xyz_acc:0.081 0.1 -0.993
 CDTJune/30/2021 17:01:26:319,resultant_acc:1.001
 CDTJune/30/2021 17:01:26:371,xyz_acc:0.081 0.102 -0.998
 CDTJune/30/2021 17:01:26:401,resultant_acc:1.006
 CDTJune/30/2021 17:01:26:491,xyz_acc:0.081 0.103 -0.993
 CDTJune/30/2021 17:01:26:518,resultant_acc:1.002
 CDTJune/30/2021 17:01:26:616,xyz_acc:0.079 0.101 -0.992
 CDTJune/30/2021 17:01:26:619,resultant_acc:1.0
 CDTJune/30/2021 17:01:26:673,xyz_acc:0.081 0.103 -0.994
 CDTJune/30/2021 17:01:26:699,resultant_acc:1.003
 CDTJune/30/2021 17:01:26:761,xyz_acc:0.078 0.102 -0.996
 CDTJune/30/2021 17:01:26:791,resultant_acc:1.004
 CDTJune/30/2021 17:01:26:880,xyz_acc:0.082 0.11 -0.994
 CDTJune/30/2021 17:01:26:938,resultant_acc:1.003
 CDTJune/30/2021 17:01:26:2,xyz_acc:0.081 0.102 -0.996
 CDTJune/30/2021 17:01:26:60,resultant_acc:1.004
 CDTJune/30/2021 17:01:27:154,xyz_acc:0.081 0.104 -0.997
 CDTJune/30/2021 17:01:27:158,resultant_acc:1.006
 CDTJune/30/2021 17:01:27:215,xyz_acc:0.082 0.107 -0.991
 CDTJune/30/2021 17:01:27:218,resultant_acc:1.0
 CDTJune/30/2021 17:01:27:270,xyz_acc:0.082 0.103 -0.998
 CDTJune/30/2021 17:01:27:331,resultant_acc:1.007
 CDTJune/30/2021 17:01:27:390,xyz_acc:0.084 0.104 -0.996
 CDTJune/30/2021 17:01:27:450,resultant_acc:1.005
 CDTJune/30/2021 17:01:27:517,xyz_acc:0.083 0.112 -1.002
 CDTJune/30/2021 17:01:27:520,resultant_acc:1.012
 CDTJune/30/2021 17:01:27:570,xyz_acc:0.085 0.106 -0.995
 CDTJune/30/2021 17:01:27:601,resultant_acc:1.004
 CDTJune/30/2021 17:01:27:692,xyz_acc:0.085 0.104 -0.992
 CDTJune/30/2021 17:01:27:750,resultant_acc:1.001
 CDTJune/30/2021 17:01:27:820,xyz_acc:0.083 0.106 -0.993
 CDTJune/30/2021 17:01:27:823,resultant_acc:1.002
 CDTJune/30/2021 17:01:27:872,xyz_acc:0.082 0.104 -0.992
 CDTJune/30/2021 17:01:27:901,resultant_acc:1.001
 CDTJune/30/2021 17:01:27:990,xyz_acc:0.083 0.105 -0.991
 CDTJune/30/2021 17:01:27:18,resultant_acc:1.0
 CDTJune/30/2021 17:01:28:85,heart_rate:61.0
 CDTJune/30/2021 17:01:28:88,xyz_acc:0.082 0.107 -1.001
 CDTJune/30/2021 17:01:28:140,resultant_acc:1.01
 CDTJune/30/2021 17:01:28:206,xyz_acc:0.082 0.106 -0.995
 CDTJune/30/2021 17:01:28:209,resultant_acc:1.004
 CDTJune/30/2021 17:01:28:290,xyz_acc:0.082 0.105 -0.994
 CDTJune/30/2021 17:01:28:318,resultant_acc:1.003
 CDTJune/30/2021 17:01:28:380,xyz_acc:0.08 0.108 -0.993
 CDTJune/30/2021 17:01:28:412,resultant_acc:1.002
 CDTJune/30/2021 17:01:28:470,xyz_acc:0.081 0.105 -0.993
 CDTJune/30/2021 17:01:28:530,resultant_acc:1.002
 CDTJune/30/2021 17:01:28:590,xyz_acc:0.083 0.106 -0.995
 CDTJune/30/2021 17:01:28:650,resultant_acc:1.004
 CDTJune/30/2021 17:01:28:744,xyz_acc:0.079 0.107 -0.995
 CDTJune/30/2021 17:01:28:747,resultant_acc:1.004
 CDTJune/30/2021 17:01:28:805,xyz_acc:0.082 0.11 -0.994
 CDTJune/30/2021 17:01:28:808,resultant_acc:1.003
 CDTJune/30/2021 17:01:28:861,xyz_acc:0.078 0.102 -0.995
 CDTJune/30/2021 17:01:28:921,resultant_acc:1.003
 CDTJune/30/2021 17:01:28:981,xyz_acc:0.078 0.103 -0.987
 CDTJune/30/2021 17:01:29:99,resultant_acc:0.995
 CDTJune/30/2021 17:01:29:163,xyz_acc:0.083 0.101 -0.992
 CDTJune/30/2021 17:01:29:167,resultant_acc:1.001
 CDTJune/30/2021 17:01:29:226,xyz_acc:0.078 0.106 -0.999
 CDTJune/30/2021 17:01:29:230,resultant_acc:1.008
 CDTJune/30/2021 17:01:29:286,xyz_acc:0.082 0.106 -0.996
 CDTJune/30/2021 17:01:29:289,resultant_acc:1.005
 CDTJune/30/2021 17:01:29:400,xyz_acc:0.082 0.105 -0.997
 CDTJune/30/2021 17:01:29:462,resultant_acc:1.006
 CDTJune/30/2021 17:01:29:524,xyz_acc:0.083 0.104 -0.991
 CDTJune/30/2021 17:01:29:527,resultant_acc:1.0
 CDTJune/30/2021 17:01:29:580,xyz_acc:0.081 0.103 -0.995
 CDTJune/30/2021 17:01:29:608,resultant_acc:1.004
 CDTJune/30/2021 17:01:29:672,xyz_acc:0.081 0.107 -1.0
 CDTJune/30/2021 17:01:29:730,resultant_acc:1.009
 CDTJune/30/2021 17:01:29:791,xyz_acc:0.082 0.106 -0.999
 CDTJune/30/2021 17:01:29:850,resultant_acc:1.008
 CDTJune/30/2021 17:01:29:916,xyz_acc:0.079 0.104 -0.997
 CDTJune/30/2021 17:01:29:919,resultant_acc:1.006
 CDTJune/30/2021 17:01:29:971,xyz_acc:0.08 0.103 -0.992
 CDTJune/30/2021 17:01:29:998,resultant_acc:1.001
 CDTJune/30/2021 17:01:30:61,xyz_acc:0.079 0.101 -0.997
 CDTJune/30/2021 17:01:30:91,resultant_acc:1.005
 CDTJune/30/2021 17:01:30:182,xyz_acc:0.083 0.108 -1.001
 CDTJune/30/2021 17:01:30:207,resultant_acc:1.01
 CDTJune/30/2021 17:01:30:271,xyz_acc:0.079 0.102 -0.99
 CDTJune/30/2021 17:01:30:331,resultant_acc:0.998
 CDTJune/30/2021 17:01:30:418,xyz_acc:0.082 0.101 -0.996
 CDTJune/30/2021 17:01:30:484,resultant_acc:1.004
 CDTJune/30/2021 17:01:30:487,xyz_acc:0.08 0.103 -0.996
 CDTJune/30/2021 17:01:30:540,resultant_acc:1.005
 CDTJune/30/2021 17:01:30:603,xyz_acc:0.08 0.105 -1.0
 CDTJune/30/2021 17:01:30:660,resultant_acc:1.009
 CDTJune/30/2021 17:01:30:727,xyz_acc:0.075 0.099 -0.997
 CDTJune/30/2021 17:01:30:730,resultant_acc:1.005
 CDTJune/30/2021 17:01:30:781,xyz_acc:0.082 0.11 -0.995
 CDTJune/30/2021 17:01:30:808,resultant_acc:1.004
 CDTJune/30/2021 17:01:30:870,xyz_acc:0.079 0.099 -0.999
 CDTJune/30/2021 17:01:30:900,resultant_acc:1.007
 CDTJune/30/2021 17:01:30:991,xyz_acc:0.084 0.102 -0.997
 CDTJune/30/2021 17:01:30:19,resultant_acc:1.006
 CDTJune/30/2021 17:01:31:116,xyz_acc:0.08 0.098 -0.995
 CDTJune/30/2021 17:01:31:119,resultant_acc:1.003
 CDTJune/30/2021 17:01:31:171,xyz_acc:0.079 0.105 -0.99
 CDTJune/30/2021 17:01:31:260,resultant_acc:0.999
 CDTJune/30/2021 17:01:31:324,xyz_acc:0.079 0.1 -0.995
 CDTJune/30/2021 17:01:31:327,resultant_acc:1.003
 CDTJune/30/2021 17:01:31:381,xyz_acc:0.083 0.104 -0.994
 CDTJune/30/2021 17:01:31:408,resultant_acc:1.003
 CDTJune/30/2021 17:01:31:472,xyz_acc:0.083 0.104 -0.997
 CDTJune/30/2021 17:01:31:530,resultant_acc:1.006
 CDTJune/30/2021 17:01:31:591,xyz_acc:0.077 0.106 -0.997
 CDTJune/30/2021 17:01:31:649,resultant_acc:1.006
 CDTJune/30/2021 17:01:31:715,xyz_acc:0.083 0.111 -1.001
 CDTJune/30/2021 17:01:31:718,resultant_acc:1.011
 CDTJune/30/2021 17:01:31:770,xyz_acc:0.076 0.098 -0.995
 CDTJune/30/2021 17:01:31:798,resultant_acc:1.003
 CDTJune/30/2021 17:01:31:891,xyz_acc:0.079 0.102 -0.987
 CDTJune/30/2021 17:01:31:918,resultant_acc:0.995
 CDTJune/30/2021 17:01:31:980,xyz_acc:0.082 0.107 -0.995
 CDTJune/30/2021 17:01:31:40,resultant_acc:1.004
 CDTJune/30/2021 17:01:32:105,xyz_acc:0.081 0.105 -1.0
 CDTJune/30/2021 17:01:32:108,resultant_acc:1.009
 CDTJune/30/2021 17:01:32:190,xyz_acc:0.08 0.105 -0.998
 CDTJune/30/2021 17:01:32:250,resultant_acc:1.007
 CDTJune/30/2021 17:01:32:316,xyz_acc:0.078 0.103 -0.992
 CDTJune/30/2021 17:01:32:319,resultant_acc:1.0
 CDTJune/30/2021 17:01:32:401,xyz_acc:0.083 0.107 -0.996
 CDTJune/30/2021 17:01:32:428,resultant_acc:1.005
 CDTJune/30/2021 17:01:32:494,xyz_acc:0.079 0.106 -0.997
 CDTJune/30/2021 17:01:32:497,resultant_acc:1.006
 CDTJune/30/2021 17:01:32:581,xyz_acc:0.295 0.129 -0.995
 CDTJune/30/2021 17:01:32:639,resultant_acc:1.046
 CDTJune/30/2021 17:01:32:705,xyz_acc:0.205 0.126 -0.997
 CDTJune/30/2021 17:01:32:708,resultant_acc:1.026
 CDTJune/30/2021 17:01:32:791,xyz_acc:0.084 0.099 -0.998
 CDTJune/30/2021 17:01:32:818,resultant_acc:1.006
 CDTJune/30/2021 17:01:32:908,xyz_acc:0.079 0.106 -0.999
 CDTJune/30/2021 17:01:32:943,resultant_acc:1.008
 CDTJune/30/2021 17:01:32:4,xyz_acc:0.084 0.107 -0.995
 CDTJune/30/2021 17:01:32:8,resultant_acc:1.004
 CDTJune/30/2021 17:01:33:61,heart_rate:60.0
 CDTJune/30/2021 17:01:33:96,xyz_acc:0.08 0.104 -0.996
 CDTJune/30/2021 17:01:33:99,resultant_acc:1.005
 CDTJune/30/2021 17:01:33:152,xyz_acc:0.081 0.103 -0.991
 CDTJune/30/2021 17:01:33:210,resultant_acc:1.0
 CDTJune/30/2021 17:01:33:271,xyz_acc:0.077 0.109 -0.999
 CDTJune/30/2021 17:01:33:330,resultant_acc:1.008
 CDTJune/30/2021 17:01:33:421,xyz_acc:0.077 0.102 -0.993
 CDTJune/30/2021 17:01:33:518,resultant_acc:1.001
 CDTJune/30/2021 17:01:33:523,xyz_acc:0.1 -0.156 -0.94
 CDTJune/30/2021 17:01:33:526,resultant_acc:0.958
 CDTJune/30/2021 17:01:33:571,xyz_acc:0.208 0.167 -1.011
 CDTJune/30/2021 17:01:33:601,resultant_acc:1.046
 CDTJune/30/2021 17:01:33:661,xyz_acc:0.09 0.107 -1.013
 CDTJune/30/2021 17:01:33:691,resultant_acc:1.023
 CDTJune/30/2021 17:01:33:780,xyz_acc:0.083 0.101 -0.993
 CDTJune/30/2021 17:01:33:808,resultant_acc:1.002
 CDTJune/30/2021 17:01:33:901,xyz_acc:0.086 0.107 -0.996
 CDTJune/30/2021 17:01:33:928,resultant_acc:1.005
 CDTJune/30/2021 17:01:33:21,xyz_acc:0.085 0.103 -0.995
 CDTJune/30/2021 17:01:34:82,resultant_acc:1.004
 CDTJune/30/2021 17:01:34:85,xyz_acc:0.081 0.102 -0.991
 CDTJune/30/2021 17:01:34:88,resultant_acc:1.0
 CDTJune/30/2021 17:01:34:173,xyz_acc:0.104 0.118 -0.994
 CDTJune/30/2021 17:01:34:198,resultant_acc:1.006
 CDTJune/30/2021 17:01:34:290,xyz_acc:0.08 0.094 -0.991
 CDTJune/30/2021 17:01:34:319,resultant_acc:0.999
 CDTJune/30/2021 17:01:34:381,xyz_acc:0.086 0.115 -0.995
 CDTJune/30/2021 17:01:34:413,resultant_acc:1.005
 CDTJune/30/2021 17:01:34:471,xyz_acc:0.175 0.095 -0.883
 CDTJune/30/2021 17:01:34:502,resultant_acc:0.905
 CDTJune/30/2021 17:01:34:560,xyz_acc:0.123 0.208 -1.001
 CDTJune/30/2021 17:01:34:620,resultant_acc:1.03
 CDTJune/30/2021 17:01:34:681,xyz_acc:0.096 0.143 -1.018
 CDTJune/30/2021 17:01:34:740,resultant_acc:1.032
 CDTJune/30/2021 17:01:34:804,xyz_acc:0.077 0.112 -0.99
 CDTJune/30/2021 17:01:34:807,resultant_acc:0.999
 CDTJune/30/2021 17:01:34:861,xyz_acc:0.076 0.114 -0.987
 CDTJune/30/2021 17:01:34:922,resultant_acc:0.996
 CDTJune/30/2021 17:01:34:981,xyz_acc:0.084 0.117 -0.993
 CDTJune/30/2021 17:01:34:41,resultant_acc:1.003
 CDTJune/30/2021 17:01:35:105,xyz_acc:0.077 0.122 -0.991
 CDTJune/30/2021 17:01:35:108,resultant_acc:1.001
 CDTJune/30/2021 17:01:35:161,xyz_acc:0.071 0.121 -0.993
 CDTJune/30/2021 17:01:35:220,resultant_acc:1.003
 CDTJune/30/2021 17:01:35:282,xyz_acc:0.0 0.055 -1.002
 CDTJune/30/2021 17:01:35:340,resultant_acc:1.004
 CDTJune/30/2021 17:01:35:408,xyz_acc:0.076 0.121 -1.002
 CDTJune/30/2021 17:01:35:411,resultant_acc:1.012
 CDTJune/30/2021 17:01:35:461,xyz_acc:0.077 0.114 -0.985
 CDTJune/30/2021 17:01:35:488,resultant_acc:0.995
 CDTJune/30/2021 17:01:35:581,xyz_acc:0.078 0.1 -0.996
 CDTJune/30/2021 17:01:35:608,resultant_acc:1.004
 CDTJune/30/2021 17:01:35:670,xyz_acc:0.083 0.119 -1.01
 CDTJune/30/2021 17:01:35:701,resultant_acc:1.02
 CDTJune/30/2021 17:01:35:791,xyz_acc:0.054 0.108 -0.974
 CDTJune/30/2021 17:01:35:824,resultant_acc:0.981
 CDTJune/30/2021 17:01:35:881,xyz_acc:0.113 0.086 -0.999
 CDTJune/30/2021 17:01:35:910,resultant_acc:1.009
 CDTJune/30/2021 17:01:35:1,xyz_acc:0.084 0.086 -1.015
 CDTJune/30/2021 17:01:35:31,resultant_acc:1.022
 CDTJune/30/2021 17:01:36:94,xyz_acc:0.043 0.111 -1.071
 CDTJune/30/2021 17:01:36:97,resultant_acc:1.078
 CDTJune/30/2021 17:01:36:181,xyz_acc:-0.059 0.406 -1.034
 CDTJune/30/2021 17:01:36:207,resultant_acc:1.112
 CDTJune/30/2021 17:01:36:272,xyz_acc:-0.191 0.307 -0.818
 CDTJune/30/2021 17:01:36:304,resultant_acc:0.894
 CDTJune/30/2021 17:01:36:391,xyz_acc:-0.447 1.159 -1.145
 CDTJune/30/2021 17:01:36:419,resultant_acc:1.689
 CDTJune/30/2021 17:01:36:512,xyz_acc:-0.224 0.03 -0.932
 CDTJune/30/2021 17:01:36:540,resultant_acc:0.959
 CDTJune/30/2021 17:01:36:604,xyz_acc:-0.298 0.298 -0.883
 CDTJune/30/2021 17:01:36:607,resultant_acc:0.978
 CDTJune/30/2021 17:01:36:720,xyz_acc:-0.377 0.215 -0.827
 CDTJune/30/2021 17:01:36:778,resultant_acc:0.934
 CDTJune/30/2021 17:01:36:846,xyz_acc:-0.206 0.16 -0.934
 CDTJune/30/2021 17:01:36:850,resultant_acc:0.97
 CDTJune/30/2021 17:01:36:934,xyz_acc:-0.161 0.097 -0.922
 CDTJune/30/2021 17:01:36:937,resultant_acc:0.941
 CDTJune/30/2021 17:01:36:31,xyz_acc:-0.246 0.081 -0.944
 CDTJune/30/2021 17:01:37:111,resultant_acc:0.979
 CDTJune/30/2021 17:01:37:174,xyz_acc:-0.166 0.145 -1.002
 CDTJune/30/2021 17:01:37:177,resultant_acc:1.026
 CDTJune/30/2021 17:01:37:291,xyz_acc:-0.163 0.068 -0.962
 CDTJune/30/2021 17:01:37:296,resultant_acc:0.978
 CDTJune/30/2021 17:01:37:354,xyz_acc:-0.244 0.135 -0.891
 CDTJune/30/2021 17:01:37:358,resultant_acc:0.934
 CDTJune/30/2021 17:01:37:414,xyz_acc:-0.345 -0.02 -0.82
 CDTJune/30/2021 17:01:37:421,resultant_acc:0.89
 CDTJune/30/2021 17:01:37:501,xyz_acc:0.07 0.205 -1.039
 CDTJune/30/2021 17:01:37:534,resultant_acc:1.061
 CDTJune/30/2021 17:01:37:624,xyz_acc:-0.053 0.195 -1.194
 CDTJune/30/2021 17:01:37:628,resultant_acc:1.211
 CDTJune/30/2021 17:01:37:681,xyz_acc:-0.02 0.031 -0.922
 CDTJune/30/2021 17:01:37:710,resultant_acc:0.923
 CDTJune/30/2021 17:01:37:774,xyz_acc:-0.094 0.098 -1.012
 CDTJune/30/2021 17:01:37:800,resultant_acc:1.021
 CDTJune/30/2021 17:01:37:894,xyz_acc:-0.05 0.132 -0.952
 CDTJune/30/2021 17:01:37:918,resultant_acc:0.962
 CDTJune/30/2021 17:01:37:981,xyz_acc:0.017 0.1 -1.033
 CDTJune/30/2021 17:01:37:11,resultant_acc:1.038
 CDTJune/30/2021 17:01:38:71,heart_rate:61.0
 CDTJune/30/2021 17:01:38:135,xyz_acc:0.045 0.084 -1.103
 CDTJune/30/2021 17:01:38:139,resultant_acc:1.107
 CDTJune/30/2021 17:01:38:195,xyz_acc:0.111 0.018 -1.057
 CDTJune/30/2021 17:01:38:198,resultant_acc:1.063
 CDTJune/30/2021 17:01:38:311,xyz_acc:0.036 0.031 -1.005
 CDTJune/30/2021 17:01:38:373,resultant_acc:1.006
 CDTJune/30/2021 17:01:38:436,xyz_acc:0.086 0.077 -1.023
 CDTJune/30/2021 17:01:38:440,resultant_acc:1.029
 CDTJune/30/2021 17:01:38:491,xyz_acc:0.088 0.045 -0.995
 CDTJune/30/2021 17:01:38:523,resultant_acc:1.0
 CDTJune/30/2021 17:01:38:582,xyz_acc:0.101 0.066 -1.0
 CDTJune/30/2021 17:01:38:611,resultant_acc:1.007
 CDTJune/30/2021 17:01:38:672,xyz_acc:0.076 0.029 -0.974
 CDTJune/30/2021 17:01:38:701,resultant_acc:0.977
 CDTJune/30/2021 17:01:38:762,xyz_acc:0.13 0.034 -0.954
